"","nlc2022_7class","T_MAPCODE","step_deg2","n"
"6513","3","SVs5","8",0
"6514","4","SVs5","8",0
"6515","5","SVs5","8",0
"6516","6","SVs5","8",0
"6517","7","SVs5","8",0
"6518","1","SVs6","8",0
"6519","2","SVs6","8",0
"6520","3","SVs6","8",0
"6521","4","SVs6","8",0
"6522","5","SVs6","8",0
"6523","6","SVs6","8",0
"6524","7","SVs6","8",0
"6525","1","SVs7","8",844
"6526","2","SVs7","8",13
"6527","3","SVs7","8",0
"6528","4","SVs7","8",1
"6529","5","SVs7","8",7
"6530","6","SVs7","8",1
"6531","7","SVs7","8",1
"6532","1","SVs8","8",93
"6533","2","SVs8","8",3
"6534","3","SVs8","8",0
"6535","4","SVs8","8",0
"6536","5","SVs8","8",0
"6537","6","SVs8","8",0
"6538","7","SVs8","8",0
"6539","1","AT15","99",0
"6540","2","AT15","99",0
"6541","3","AT15","99",0
"6542","4","AT15","99",0
"6543","5","AT15","99",0
"6544","6","AT15","99",0
"6545","7","AT15","99",0
"6546","1","AT16","99",0
"6547","2","AT16","99",0
"6548","3","AT16","99",0
"6549","4","AT16","99",0
"6550","5","AT16","99",0
"6551","6","AT16","99",0
"6552","7","AT16","99",0
"6553","1","AT17","99",0
"6554","2","AT17","99",0
"6555","3","AT17","99",0
"6556","4","AT17","99",0
"6557","5","AT17","99",0
"6558","6","AT17","99",0
"6559","7","AT17","99",0
"6560","1","AT18","99",0
"6561","2","AT18","99",0
"6562","3","AT18","99",0
"6563","4","AT18","99",0
"6564","5","AT18","99",0
"6565","6","AT18","99",0
"6566","7","AT18","99",0
"6567","1","AT19","99",0
"6568","2","AT19","99",0
"6569","3","AT19","99",0
"6570","4","AT19","99",0
"6571","5","AT19","99",0
"6572","6","AT19","99",0
"6573","7","AT19","99",0
"6574","1","AT20","99",0
"6575","2","AT20","99",0
"6576","3","AT20","99",0
"6577","4","AT20","99",0
"6578","5","AT20","99",0
"6579","6","AT20","99",0
"6580","7","AT20","99",0
"6581","1","AT21","99",0
"6582","2","AT21","99",0
"6583","3","AT21","99",0
"6584","4","AT21","99",0
"6585","5","AT21","99",0
"6586","6","AT21","99",0
"6587","7","AT21","99",0
"6588","1","AT22","99",0
"6589","2","AT22","99",0
"6590","3","AT22","99",0
"6591","4","AT22","99",0
"6592","5","AT22","99",0
"6593","6","AT22","99",0
"6594","7","AT22","99",0
"6595","1","AT23","99",0
"6596","2","AT23","99",0
"6597","3","AT23","99",0
"6598","4","AT23","99",0
"6599","5","AT23","99",0
"6600","6","AT23","99",0
"6601","7","AT23","99",0
"6602","1","AT24","99",0
"6603","2","AT24","99",0
"6604","3","AT24","99",0
"6605","4","AT24","99",0
"6606","5","AT24","99",0
"6607","6","AT24","99",0
"6608","7","AT24","99",0
"6609","1","AT25","99",0
"6610","2","AT25","99",0
"6611","3","AT25","99",0
"6612","4","AT25","99",0
"6613","5","AT25","99",0
"6614","6","AT25","99",0
"6615","7","AT25","99",0
"6616","1","AT26","99",0
"6617","2","AT26","99",0
"6618","3","AT26","99",0
"6619","4","AT26","99",0
"6620","5","AT26","99",0
"6621","6","AT26","99",0
"6622","7","AT26","99",0
"6623","1","AT27","99",19
"6624","2","AT27","99",0
"6625","3","AT27","99",0
"6626","4","AT27","99",0
"6627","5","AT27","99",0
"6628","6","AT27","99",0
"6629","7","AT27","99",0
"6630","1","AT28","99",0
"6631","2","AT28","99",0
"6632","3","AT28","99",0
"6633","4","AT28","99",0
"6634","5","AT28","99",0
"6635","6","AT28","99",0
"6636","7","AT28","99",0
"6637","1","AT29","99",0
"6638","2","AT29","99",0
"6639","3","AT29","99",0
"6640","4","AT29","99",0
"6641","5","AT29","99",0
"6642","6","AT29","99",0
"6643","7","AT29","99",0
"6644","1","AT30","99",0
"6645","2","AT30","99",0
"6646","3","AT30","99",0
"6647","4","AT30","99",0
"6648","5","AT30","99",0
"6649","6","AT30","99",0
"6650","7","AT30","99",0
"6651","1","AT31","99",0
"6652","2","AT31","99",0
"6653","3","AT31","99",0
"6654","4","AT31","99",0
"6655","5","AT31","99",0
"6656","6","AT31","99",0
"6657","7","AT31","99",0
"6658","1","AT32","99",0
"6659","2","AT32","99",0
"6660","3","AT32","99",0
"6661","4","AT32","99",0
"6662","5","AT32","99",0
"6663","6","AT32","99",0
"6664","7","AT32","99",0
"6665","1","AT33","99",0
"6666","2","AT33","99",0
"6667","3","AT33","99",0
"6668","4","AT33","99",0
"6669","5","AT33","99",0
"6670","6","AT33","99",0
"6671","7","AT33","99",0
"6672","1","AT34","99",0
"6673","2","AT34","99",0
"6674","3","AT34","99",0
"6675","4","AT34","99",0
"6676","5","AT34","99",0
"6677","6","AT34","99",0
"6678","7","AT34","99",0
"6679","1","AT35","99",0
"6680","2","AT35","99",0
"6681","3","AT35","99",0
"6682","4","AT35","99",0
"6683","5","AT35","99",0
"6684","6","AT35","99",0
"6685","7","AT35","99",0
"6686","1","AT36","99",3
"6687","2","AT36","99",0
"6688","3","AT36","99",0
"6689","4","AT36","99",0
"6690","5","AT36","99",0
"6691","6","AT36","99",0
"6692","7","AT36","99",0
"6693","1","AT37","99",0
"6694","2","AT37","99",0
"6695","3","AT37","99",0
"6696","4","AT37","99",0
"6697","5","AT37","99",0
"6698","6","AT37","99",0
"6699","7","AT37","99",0
"6700","1","AT38","99",0
"6701","2","AT38","99",0
"6702","3","AT38","99",0
"6703","4","AT38","99",0
"6704","5","AT38","99",0
"6705","6","AT38","99",0
"6706","7","AT38","99",0
"6707","1","AT39","99",0
"6708","2","AT39","99",0
"6709","3","AT39","99",0
"6710","4","AT39","99",0
"6711","5","AT39","99",0
"6712","6","AT39","99",0
"6713","7","AT39","99",0
"6714","1","AT40","99",30
"6715","2","AT40","99",0
"6716","3","AT40","99",0
"6717","4","AT40","99",0
"6718","5","AT40","99",0
"6719","6","AT40","99",0
"6720","7","AT40","99",0
"6721","1","AT41","99",116
"6722","2","AT41","99",0
"6723","3","AT41","99",0
"6724","4","AT41","99",0
"6725","5","AT41","99",0
"6726","6","AT41","99",0
"6727","7","AT41","99",0
"6728","1","AT42","99",0
"6729","2","AT42","99",0
"6730","3","AT42","99",0
"6731","4","AT42","99",0
"6732","5","AT42","99",0
"6733","6","AT42","99",0
"6734","7","AT42","99",0
"6735","1","AT43","99",0
"6736","2","AT43","99",0
"6737","3","AT43","99",0
"6738","4","AT43","99",0
"6739","5","AT43","99",0
"6740","6","AT43","99",0
"6741","7","AT43","99",0
"6742","1","AT44","99",0
"6743","2","AT44","99",0
"6744","3","AT44","99",0
"6745","4","AT44","99",0
"6746","5","AT44","99",0
"6747","6","AT44","99",0
"6748","7","AT44","99",0
"6749","1","AT45","99",0
"6750","2","AT45","99",0
"6751","3","AT45","99",0
"6752","4","AT45","99",0
"6753","5","AT45","99",0
"6754","6","AT45","99",0
"6755","7","AT45","99",0
"6756","1","AT46","99",0
"6757","2","AT46","99",0
"6758","3","AT46","99",0
"6759","4","AT46","99",0
"6760","5","AT46","99",0
"6761","6","AT46","99",0
"6762","7","AT46","99",0
"6763","1","AT47","99",0
"6764","2","AT47","99",0
"6765","3","AT47","99",0
"6766","4","AT47","99",0
"6767","5","AT47","99",0
"6768","6","AT47","99",0
"6769","7","AT47","99",0
"6770","1","AT48","99",0
"6771","2","AT48","99",0
"6772","3","AT48","99",0
"6773","4","AT48","99",0
"6774","5","AT48","99",0
"6775","6","AT48","99",0
"6776","7","AT48","99",0
"6777","1","AT49","99",0
"6778","2","AT49","99",0
"6779","3","AT49","99",0
"6780","4","AT49","99",0
"6781","5","AT49","99",0
"6782","6","AT49","99",0
"6783","7","AT49","99",0
"6784","1","AT50","99",0
"6785","2","AT50","99",0
"6786","3","AT50","99",0
"6787","4","AT50","99",0
"6788","5","AT50","99",0
"6789","6","AT50","99",0
"6790","7","AT50","99",0
"6791","1","AT51","99",0
"6792","2","AT51","99",0
"6793","3","AT51","99",0
"6794","4","AT51","99",0
"6795","5","AT51","99",0
"6796","6","AT51","99",0
"6797","7","AT51","99",0
"6798","1","AT52","99",0
"6799","2","AT52","99",0
"6800","3","AT52","99",0
"6801","4","AT52","99",0
"6802","5","AT52","99",0
"6803","6","AT52","99",0
"6804","7","AT52","99",0
"6805","1","AT53","99",0
"6806","2","AT53","99",0
"6807","3","AT53","99",0
"6808","4","AT53","99",0
"6809","5","AT53","99",0
"6810","6","AT53","99",0
"6811","7","AT53","99",0
"6812","1","AT54","99",0
"6813","2","AT54","99",0
"6814","3","AT54","99",0
"6815","4","AT54","99",0
"6816","5","AT54","99",0
"6817","6","AT54","99",0
"6818","7","AT54","99",0
"6819","1","AT55","99",0
"6820","2","AT55","99",0
"6821","3","AT55","99",0
"6822","4","AT55","99",0
"6823","5","AT55","99",0
"6824","6","AT55","99",0
"6825","7","AT55","99",0
"6826","1","AT56","99",19570
"6827","2","AT56","99",6882
"6828","3","AT56","99",0
"6829","4","AT56","99",1259
"6830","5","AT56","99",2976
"6831","6","AT56","99",25
"6832","7","AT56","99",0
"6833","1","AT57","99",3
"6834","2","AT57","99",4
"6835","3","AT57","99",0
"6836","4","AT57","99",41
"6837","5","AT57","99",0
"6838","6","AT57","99",0
"6839","7","AT57","99",0
"6840","1","AT58","99",0
"6841","2","AT58","99",0
"6842","3","AT58","99",0
"6843","4","AT58","99",0
"6844","5","AT58","99",0
"6845","6","AT58","99",0
"6846","7","AT58","99",0
"6847","1","AZa1","99",45573
"6848","2","AZa1","99",899
"6849","3","AZa1","99",4
"6850","4","AZa1","99",80
"6851","5","AZa1","99",167
"6852","6","AZa1","99",0
"6853","7","AZa1","99",103
"6854","1","AZa2","99",219100
"6855","2","AZa2","99",84574
"6856","3","AZa2","99",2886
"6857","4","AZa2","99",21892
"6858","5","AZa2","99",302145
"6859","6","AZa2","99",126
"6860","7","AZa2","99",13032
"6861","1","AZa3","99",1326646
"6862","2","AZa3","99",132735
"6863","3","AZa3","99",41529
"6864","4","AZa3","99",25766
"6865","5","AZa3","99",647880
"6866","6","AZa3","99",2417
"6867","7","AZa3","99",54
"6868","1","AZa4","99",3120237
"6869","2","AZa4","99",230568
"6870","3","AZa4","99",18319
"6871","4","AZa4","99",48106
"6872","5","AZa4","99",1018827
"6873","6","AZa4","99",15290
"6874","7","AZa4","99",16907
"6875","1","AZa5","99",5270779
"6876","2","AZa5","99",582437
"6877","3","AZa5","99",748978
"6878","4","AZa5","99",88480
"6879","5","AZa5","99",1316415
"6880","6","AZa5","99",21300
"6881","7","AZa5","99",59558
"6882","1","AZa6","99",0
"6883","2","AZa6","99",0
"6884","3","AZa6","99",0
"6885","4","AZa6","99",0
"6886","5","AZa6","99",0
"6887","6","AZa6","99",0
"6888","7","AZa6","99",0
"6889","1","AZa7","99",2146863
"6890","2","AZa7","99",200109
"6891","3","AZa7","99",59445
"6892","4","AZa7","99",39563
"6893","5","AZa7","99",710016
"6894","6","AZa7","99",4668
"6895","7","AZa7","99",54936
"6896","1","AZd1","99",824
"6897","2","AZd1","99",1470
"6898","3","AZd1","99",157
"6899","4","AZd1","99",0
"6900","5","AZd1","99",0
"6901","6","AZd1","99",13641
"6902","7","AZd1","99",0
"6903","1","AZd2","99",23943
"6904","2","AZd2","99",459
"6905","3","AZd2","99",3
"6906","4","AZd2","99",56
"6907","5","AZd2","99",0
"6908","6","AZd2","99",8600
"6909","7","AZd2","99",0
"6910","1","AZd3","99",135294
"6911","2","AZd3","99",1632
"6912","3","AZd3","99",3
"6913","4","AZd3","99",2435
"6914","5","AZd3","99",0
"6915","6","AZd3","99",120
"6916","7","AZd3","99",0
"6917","1","AZd4","99",63722
"6918","2","AZd4","99",1734
"6919","3","AZd4","99",27
"6920","4","AZd4","99",1495
"6921","5","AZd4","99",0
"6922","6","AZd4","99",336
"6923","7","AZd4","99",280
"6924","1","AZi1","99",3000010
"6925","2","AZi1","99",158360
"6926","3","AZi1","99",4827
"6927","4","AZi1","99",14108
"6928","5","AZi1","99",225633
"6929","6","AZi1","99",5158
"6930","7","AZi1","99",1513
"6931","1","AZi3","99",4787388
"6932","2","AZi3","99",32517
"6933","3","AZi3","99",117
"6934","4","AZi3","99",20459
"6935","5","AZi3","99",296
"6936","6","AZi3","99",264
"6937","7","AZi3","99",248
"6938","1","AZi5","99",12035857
"6939","2","AZi5","99",374778
"6940","3","AZi5","99",67903
"6941","4","AZi5","99",19891
"6942","5","AZi5","99",421886
"6943","6","AZi5","99",19790
"6944","7","AZi5","99",2582
"6945","1","AZi6","99",7081981
"6946","2","AZi6","99",195536
"6947","3","AZi6","99",56984
"6948","4","AZi6","99",52489
"6949","5","AZi6","99",258568
"6950","6","AZi6","99",1718
"6951","7","AZi6","99",5484
"6952","1","AZi7","99",4959166
"6953","2","AZi7","99",229101
"6954","3","AZi7","99",15492
"6955","4","AZi7","99",11845
"6956","5","AZi7","99",107517
"6957","6","AZi7","99",484
"6958","7","AZi7","99",1798
"6959","1","AZi8","99",55807
"6960","2","AZi8","99",16611
"6961","3","AZi8","99",231
"6962","4","AZi8","99",2479
"6963","5","AZi8","99",59620
"6964","6","AZi8","99",0
"6965","7","AZi8","99",987
"6966","1","AZs3","99",30046
"6967","2","AZs3","99",1425
"6968","3","AZs3","99",7
"6969","4","AZs3","99",771
"6970","5","AZs3","99",0
"6971","6","AZs3","99",0
"6972","7","AZs3","99",192
"6973","1","CB1","99",2083371
"6974","2","CB1","99",598316
"6975","3","CB1","99",9055
"6976","4","CB1","99",1007371
"6977","5","CB1","99",493917
"6978","6","CB1","99",29947
"6979","7","CB1","99",1667276
"6980","1","CB2","99",1002521
"6981","2","CB2","99",244311
"6982","3","CB2","99",306
"6983","4","CB2","99",269888
"6984","5","CB2","99",27307
"6985","6","CB2","99",2615
"6986","7","CB2","99",1258410
"6987","1","CB3","99",1682363
"6988","2","CB3","99",1374684
"6989","3","CB3","99",22374
"6990","4","CB3","99",3425176
"6991","5","CB3","99",3666319
"6992","6","CB3","99",13267
"6993","7","CB3","99",170286
"6994","1","CB4","99",1603050
"6995","2","CB4","99",510766
"6996","3","CB4","99",2819
"6997","4","CB4","99",297931
"6998","5","CB4","99",604375
"6999","6","CB4","99",4048
"7000","7","CB4","99",226715
"7001","1","CB5","99",2213494
"7002","2","CB5","99",620878
"7003","3","CB5","99",917
"7004","4","CB5","99",863080
"7005","5","CB5","99",322232
"7006","6","CB5","99",1108
"7007","7","CB5","99",29881
"7008","1","CB6","99",1028171
"7009","2","CB6","99",658094
"7010","3","CB6","99",937
"7011","4","CB6","99",846837
"7012","5","CB6","99",248577
"7013","6","CB6","99",5413
"7014","7","CB6","99",14974
"7015","1","Dg1","99",832306
"7016","2","Dg1","99",162
"7017","3","Dg1","99",33
"7018","4","Dg1","99",0
"7019","5","Dg1","99",0
"7020","6","Dg1","99",7310
"7021","7","Dg1","99",0
"7022","1","Dg10","99",5210916
"7023","2","Dg10","99",7302
"7024","3","Dg10","99",169
"7025","4","Dg10","99",5137
"7026","5","Dg10","99",3149
"7027","6","Dg10","99",10117
"7028","7","Dg10","99",2
"7029","1","Dg2","99",903528
"7030","2","Dg2","99",44
"7031","3","Dg2","99",48
"7032","4","Dg2","99",0
"7033","5","Dg2","99",0
"7034","6","Dg2","99",0
"7035","7","Dg2","99",0
"7036","1","Dg3","99",391153
"7037","2","Dg3","99",137
"7038","3","Dg3","99",1
"7039","4","Dg3","99",17
"7040","5","Dg3","99",0
"7041","6","Dg3","99",8836
"7042","7","Dg3","99",0
"7043","1","Dg4","99",267959
"7044","2","Dg4","99",142
"7045","3","Dg4","99",183
"7046","4","Dg4","99",0
"7047","5","Dg4","99",0
"7048","6","Dg4","99",1205
"7049","7","Dg4","99",0
"7050","1","Dg5","99",1479859
"7051","2","Dg5","99",157
"7052","3","Dg5","99",237
"7053","4","Dg5","99",484
"7054","5","Dg5","99",0
"7055","6","Dg5","99",0
"7056","7","Dg5","99",0
"7057","1","Dg6","99",20256
"7058","2","Dg6","99",17
"7059","3","Dg6","99",0
"7060","4","Dg6","99",274
"7061","5","Dg6","99",0
"7062","6","Dg6","99",0
"7063","7","Dg6","99",0
"7064","1","Dg7","99",610366
"7065","2","Dg7","99",740
"7066","3","Dg7","99",34
"7067","4","Dg7","99",3249
"7068","5","Dg7","99",1025
"7069","6","Dg7","99",2138
"7070","7","Dg7","99",0
"7071","1","Dg8","99",857324
"7072","2","Dg8","99",66
"7073","3","Dg8","99",16
"7074","4","Dg8","99",471
"7075","5","Dg8","99",0
"7076","6","Dg8","99",119
"7077","7","Dg8","99",0
"7078","1","Dg9","99",2995891
"7079","2","Dg9","99",18290
"7080","3","Dg9","99",38
"7081","4","Dg9","99",18764
"7082","5","Dg9","99",10214
"7083","6","Dg9","99",1608
"7084","7","Dg9","99",253
"7085","1","Dn1","99",3345
"7086","2","Dn1","99",1304
"7087","3","Dn1","99",39
"7088","4","Dn1","99",1365
"7089","5","Dn1","99",0
"7090","6","Dn1","99",36677
"7091","7","Dn1","99",0
"7092","1","Dn2","99",2507
"7093","2","Dn2","99",230
"7094","3","Dn2","99",0
"7095","4","Dn2","99",0
"7096","5","Dn2","99",0
"7097","6","Dn2","99",1119
"7098","7","Dn2","99",0
"7099","1","Dn3","99",306402
"7100","2","Dn3","99",10355
"7101","3","Dn3","99",31
"7102","4","Dn3","99",6330
"7103","5","Dn3","99",0
"7104","6","Dn3","99",26641
"7105","7","Dn3","99",0
"7106","1","Dn4","99",487279
"7107","2","Dn4","99",6068
"7108","3","Dn4","99",219
"7109","4","Dn4","99",3817
"7110","5","Dn4","99",2496
"7111","6","Dn4","99",42719
"7112","7","Dn4","99",0
"7113","1","Dn5","99",960948
"7114","2","Dn5","99",6637
"7115","3","Dn5","99",279
"7116","4","Dn5","99",4213
"7117","5","Dn5","99",0
"7118","6","Dn5","99",73620
"7119","7","Dn5","99",0
"7120","1","FFa1","99",132263
"7121","2","FFa1","99",56539
"7122","3","FFa1","99",19342
"7123","4","FFa1","99",2456
"7124","5","FFa1","99",239110
"7125","6","FFa1","99",23
"7126","7","FFa1","99",382
"7127","1","FFa2","99",422946
"7128","2","FFa2","99",166259
"7129","3","FFa2","99",11594
"7130","4","FFa2","99",48551
"7131","5","FFa2","99",586546
"7132","6","FFa2","99",705
"7133","7","FFa2","99",17510
"7134","1","FFa3","99",342494
"7135","2","FFa3","99",189779
"7136","3","FFa3","99",49447
"7137","4","FFa3","99",92676
"7138","5","FFa3","99",489995
"7139","6","FFa3","99",315
"7140","7","FFa3","99",28284
"7141","1","FFa4","99",12796
"7142","2","FFa4","99",14549
"7143","3","FFa4","99",572
"7144","4","FFa4","99",48981
"7145","5","FFa4","99",12274
"7146","6","FFa4","99",2
"7147","7","FFa4","99",448
"7148","1","FFb1","99",645323
"7149","2","FFb1","99",20074
"7150","3","FFb1","99",2703
"7151","4","FFb1","99",1261
"7152","5","FFb1","99",26992
"7153","6","FFb1","99",20
"7154","7","FFb1","99",1149
"7155","1","FFb2","99",320512
"7156","2","FFb2","99",8631
"7157","3","FFb2","99",146
"7158","4","FFb2","99",131
"7159","5","FFb2","99",2013
"7160","6","FFb2","99",0
"7161","7","FFb2","99",4892
"7162","1","FFb3","99",4129
"7163","2","FFb3","99",0
"7164","3","FFb3","99",1
"7165","4","FFb3","99",0
"7166","5","FFb3","99",0
"7167","6","FFb3","99",0
"7168","7","FFb3","99",0
"7169","1","FFb4","99",76834
"7170","2","FFb4","99",50
"7171","3","FFb4","99",18
"7172","4","FFb4","99",36
"7173","5","FFb4","99",24
"7174","6","FFb4","99",0
"7175","7","FFb4","99",3
"7176","1","FFb5","99",0
"7177","2","FFb5","99",0
"7178","3","FFb5","99",0
"7179","4","FFb5","99",0
"7180","5","FFb5","99",0
"7181","6","FFb5","99",0
"7182","7","FFb5","99",0
"7183","1","FFb6","99",0
"7184","2","FFb6","99",0
"7185","3","FFb6","99",0
"7186","4","FFb6","99",0
"7187","5","FFb6","99",0
"7188","6","FFb6","99",0
"7189","7","FFb6","99",0
"7190","1","FFc1","99",387914
"7191","2","FFc1","99",91751
"7192","3","FFc1","99",2925
"7193","4","FFc1","99",17458
"7194","5","FFc1","99",239602
"7195","6","FFc1","99",377
"7196","7","FFc1","99",46066
"7197","1","FFd1","99",2766885
"7198","2","FFd1","99",303957
"7199","3","FFd1","99",1
"7200","4","FFd1","99",1084
"7201","5","FFd1","99",176056
"7202","6","FFd1","99",4398
"7203","7","FFd1","99",3
"7204","1","FFd10","99",0
"7205","2","FFd10","99",0
"7206","3","FFd10","99",0
"7207","4","FFd10","99",0
"7208","5","FFd10","99",0
"7209","6","FFd10","99",0
"7210","7","FFd10","99",0
"7211","1","FFd11","99",0
"7212","2","FFd11","99",0
"7213","3","FFd11","99",0
"7214","4","FFd11","99",0
"7215","5","FFd11","99",0
"7216","6","FFd11","99",0
"7217","7","FFd11","99",0
"7218","1","FFd2","99",1892938
"7219","2","FFd2","99",862031
"7220","3","FFd2","99",3580
"7221","4","FFd2","99",23981
"7222","5","FFd2","99",2350030
"7223","6","FFd2","99",1041
"7224","7","FFd2","99",5587
"7225","1","FFd3","99",1595916
"7226","2","FFd3","99",394025
"7227","3","FFd3","99",2363
"7228","4","FFd3","99",19769
"7229","5","FFd3","99",509827
"7230","6","FFd3","99",270
"7231","7","FFd3","99",1916
"7232","1","FFd4","99",827045
"7233","2","FFd4","99",373922
"7234","3","FFd4","99",2522
"7235","4","FFd4","99",56173
"7236","5","FFd4","99",450759
"7237","6","FFd4","99",3839
"7238","7","FFd4","99",8339
"7239","1","FFd5","99",222112
"7240","2","FFd5","99",130296
"7241","3","FFd5","99",4235
"7242","4","FFd5","99",864809
"7243","5","FFd5","99",157952
"7244","6","FFd5","99",3818
"7245","7","FFd5","99",9133
"7246","1","FFd6","99",128465
"7247","2","FFd6","99",13694
"7248","3","FFd6","99",259
"7249","4","FFd6","99",75043
"7250","5","FFd6","99",1547
"7251","6","FFd6","99",167
"7252","7","FFd6","99",2299
"7253","1","FFd7","99",299027
"7254","2","FFd7","99",56625
"7255","3","FFd7","99",938
"7256","4","FFd7","99",5299
"7257","5","FFd7","99",255286
"7258","6","FFd7","99",169
"7259","7","FFd7","99",1209
"7260","1","FFd8","99",108739
"7261","2","FFd8","99",21055
"7262","3","FFd8","99",88997
"7263","4","FFd8","99",1818
"7264","5","FFd8","99",21896
"7265","6","FFd8","99",1327
"7266","7","FFd8","99",394
"7267","1","FFd9","99",126281
"7268","2","FFd9","99",18140
"7269","3","FFd9","99",5
"7270","4","FFd9","99",911
"7271","5","FFd9","99",111010
"7272","6","FFd9","99",13
"7273","7","FFd9","99",5799
"7274","1","FFf1","99",583695
"7275","2","FFf1","99",246141
"7276","3","FFf1","99",5067
"7277","4","FFf1","99",22974
"7278","5","FFf1","99",863793
"7279","6","FFf1","99",560
"7280","7","FFf1","99",12795
"7281","1","FFf2","99",48534
"7282","2","FFf2","99",21881
"7283","3","FFf2","99",111
"7284","4","FFf2","99",367
"7285","5","FFf2","99",30033
"7286","6","FFf2","99",8
"7287","7","FFf2","99",483
"7288","1","FFg1","99",159987
"7289","2","FFg1","99",315
"7290","3","FFg1","99",0
"7291","4","FFg1","99",405
"7292","5","FFg1","99",1261
"7293","6","FFg1","99",0
"7294","7","FFg1","99",0
"7295","1","FFg2","99",699412
"7296","2","FFg2","99",180323
"7297","3","FFg2","99",21391
"7298","4","FFg2","99",96201
"7299","5","FFg2","99",212312
"7300","6","FFg2","99",261
"7301","7","FFg2","99",100081
"7302","1","FFg3","99",78249
"7303","2","FFg3","99",21141
"7304","3","FFg3","99",209
"7305","4","FFg3","99",102183
"7306","5","FFg3","99",10267
"7307","6","FFg3","99",0
"7308","7","FFg3","99",17487
"7309","1","FFg4","99",35271
"7310","2","FFg4","99",2828
"7311","3","FFg4","99",90
"7312","4","FFg4","99",6
"7313","5","FFg4","99",4153
"7314","6","FFg4","99",0
"7315","7","FFg4","99",0
"7316","1","FFg5","99",9
"7317","2","FFg5","99",0
"7318","3","FFg5","99",0
"7319","4","FFg5","99",0
"7320","5","FFg5","99",0
"7321","6","FFg5","99",0
"7322","7","FFg5","99",0
"7323","1","FFh1","99",497161
"7324","2","FFh1","99",159892
"7325","3","FFh1","99",28815
"7326","4","FFh1","99",8959
"7327","5","FFh1","99",369052
"7328","6","FFh1","99",81
"7329","7","FFh1","99",6028
"7330","1","FFh10","99",0
"7331","2","FFh10","99",0
"7332","3","FFh10","99",0
"7333","4","FFh10","99",0
"7334","5","FFh10","99",0
"7335","6","FFh10","99",0
"7336","7","FFh10","99",0
"7337","1","FFh11","99",13409
"7338","2","FFh11","99",3908
"7339","3","FFh11","99",35
"7340","4","FFh11","99",11967
"7341","5","FFh11","99",0
"7342","6","FFh11","99",1
"7343","7","FFh11","99",2235
"7344","1","FFh2","99",253119
"7345","2","FFh2","99",8390
"7346","3","FFh2","99",145
"7347","4","FFh2","99",108
"7348","5","FFh2","99",4540
"7349","6","FFh2","99",5
"7350","7","FFh2","99",0
"7351","1","FFh3","99",0
"7352","2","FFh3","99",0
"7353","3","FFh3","99",0
"7354","4","FFh3","99",0
"7355","5","FFh3","99",0
"7356","6","FFh3","99",0
"7357","7","FFh3","99",0
"7358","1","FFh4","99",508013
